Type,OrderDate,PaymentAmount,PaymentCurrency,TotalToPayAmount,TotalToPayCurrency,TotalPaidAmount,TotalPaidCurrency
order,2025-10-23T21:11:39.160Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-23T08:43:13.268Z,85.07,PLN,85.07,PLN,85.07,PLN
order,2025-10-23T07:48:16.622Z,55.40,PLN,55.40,PLN,55.40,PLN
order,2025-10-22T22:08:38.457Z,50.90,PLN,50.90,PLN,50.90,PLN
order,2025-10-22T21:33:15.382Z,47.39,PLN,47.39,PLN,47.39,PLN
order,2025-10-22T20:54:17.826Z,37.89,PLN,37.89,PLN,37.89,PLN
order,2025-10-22T18:55:41.071Z,64.68,PLN,64.68,PLN,64.68,PLN
order,2025-10-22T14:02:50.790Z,63.38,PLN,63.38,PLN,63.38,PLN
order,2025-10-22T10:22:51.774Z,49.45,PLN,49.45,PLN,49.45,PLN
order,2025-10-22T08:41:55.796Z,48.00,PLN,48.00,PLN,0.00,PLN
order,2025-10-21T18:13:13.779Z,38.99,PLN,38.99,PLN,38.99,PLN
order,2025-10-21T15:33:36.787Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-21T15:18:26.979Z,47.89,PLN,47.89,PLN,47.89,PLN
order,2025-10-21T13:38:29.847Z,60.48,PLN,60.48,PLN,60.48,PLN
order,2025-10-21T13:33:29.897Z,49.29,PLN,49.29,PLN,49.29,PLN
order,2025-10-21T12:59:55.244Z,48.01,PLN,48.01,PLN,48.01,PLN
order,2025-10-21T12:24:45.419Z,56.63,PLN,56.63,PLN,56.63,PLN
order,2025-10-21T09:40:34.327Z,47.43,PLN,47.43,PLN,47.43,PLN
order,2025-10-21T07:33:28.121Z,34.99,PLN,34.99,PLN,34.99,PLN
order,2025-10-21T06:42:06.121Z,65.00,PLN,65.00,PLN,65.00,PLN
order,2025-10-21T04:39:15.668Z,50.28,PLN,50.28,PLN,50.28,PLN
order,2025-10-20T20:35:08.181Z,63.48,PLN,63.48,PLN,63.48,PLN
order,2025-10-20T15:04:13.184Z,76.42,PLN,76.42,PLN,76.42,PLN
order,2025-10-20T14:51:57.459Z,45.99,PLN,45.99,PLN,45.99,PLN
order,2025-10-20T11:38:18.081Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-20T10:52:17.515Z,59.24,PLN,59.24,PLN,59.24,PLN
order,2025-10-20T09:45:58.667Z,48.84,PLN,48.84,PLN,48.84,PLN
order,2025-10-20T09:31:07.086Z,57.42,PLN,57.42,PLN,57.42,PLN
order,2025-10-20T09:17:06.930Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-20T08:32:05.818Z,67.09,PLN,67.09,PLN,67.09,PLN
order,2025-10-20T08:15:52.600Z,71.24,PLN,71.24,PLN,71.24,PLN
order,2025-10-20T07:06:21.573Z,54.18,PLN,54.18,PLN,54.18,PLN
order,2025-10-20T06:41:15.205Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-20T05:18:34.444Z,22.99,PLN,22.99,PLN,22.99,PLN
order,2025-10-20T04:45:45.067Z,38.39,PLN,38.39,PLN,38.39,PLN
order,2025-10-20T00:26:13.367Z,46.39,PLN,46.39,PLN,46.39,PLN
order,2025-10-19T22:16:02.318Z,93.12,PLN,93.12,PLN,93.12,PLN
order,2025-10-19T21:50:54.728Z,72.27,PLN,72.27,PLN,72.27,PLN
order,2025-10-19T21:29:24.301Z,49.39,PLN,49.39,PLN,49.39,PLN
order,2025-10-19T19:39:53.072Z,46.61,PLN,46.61,PLN,46.61,PLN
order,2025-10-19T18:50:58.598Z,62.43,PLN,62.43,PLN,62.43,PLN
order,2025-10-19T18:42:38.099Z,87.18,PLN,87.18,PLN,87.18,PLN
order,2025-10-19T18:23:31.079Z,59.24,PLN,59.24,PLN,59.24,PLN
order,2025-10-19T17:05:04.331Z,55.10,PLN,55.10,PLN,55.10,PLN
order,2025-10-19T16:38:08.592Z,54.18,PLN,54.18,PLN,54.18,PLN
order,2025-10-19T15:23:24.178Z,159.98,PLN,159.98,PLN,159.98,PLN
order,2025-10-19T12:42:34.271Z,50.86,PLN,50.86,PLN,50.86,PLN
order,2025-10-19T09:51:05.827Z,45.94,PLN,45.94,PLN,45.94,PLN
order,2025-10-19T07:32:21.922Z,56.96,PLN,56.96,PLN,56.96,PLN
order,2025-10-18T12:52:46.168Z,52.49,PLN,52.49,PLN,52.49,PLN
order,2025-10-18T12:46:20.797Z,107.28,PLN,107.28,PLN,107.28,PLN
order,2025-10-18T08:56:29.452Z,50.90,PLN,50.90,PLN,50.90,PLN
order,2025-10-18T07:25:07.199Z,38.39,PLN,38.39,PLN,38.39,PLN
order,2025-10-17T22:15:32.567Z,111.76,PLN,111.76,PLN,111.76,PLN
order,2025-10-17T19:19:20.330Z,48.00,PLN,48.00,PLN,48.00,PLN
order,2025-10-17T17:43:15.803Z,94.80,PLN,94.80,PLN,94.80,PLN
order,2025-10-17T17:05:54.075Z,48.84,PLN,48.84,PLN,48.84,PLN
order,2025-10-17T16:43:05.478Z,,,59.41,PLN,0.00,PLN
order,2025-10-17T16:41:33.571Z,60.20,PLN,60.20,PLN,60.20,PLN
order,2025-10-17T16:29:33.986Z,45.44,PLN,45.44,PLN,45.44,PLN

Type,LineItemId,OfferId,Name,Quantity,Price,Currency,Deposit,DepositCurrency
lineItem,d092b801-ae48-11f0-ae19-c5833a8098eb,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",4,12.00,PLN,,
lineItem,d092b800-ae48-11f0-ae19-c5833a8098eb,15693635463,"Aloesowy krem do twarzy przeciwstarzeniowy Equilibra 50 ml",1,17.00,PLN,,
lineItem,b320a222-ae37-11f0-b3dc-cd58ea6d1a93,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,b320a220-ae37-11f0-b3dc-cd58ea6d1a93,15574925122,"Mydło aloesowe 100 g Equilibra 100% roślinne.",1,11.69,PLN,,
lineItem,b320a221-ae37-11f0-b3dc-cd58ea6d1a93,15574925358,"Mydło oczyszczające 100% roślinne z aktywny węglem 100 g",1,11.69,PLN,,
lineItem,f21e8531-adf3-11f0-a7e6-e92a69422b4c,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,f21e8530-adf3-11f0-a7e6-e92a69422b4c,15574823784,"Wzmacniający szampon przeciw wypadaniu włosów 300 ml Equilibra",1,25.59,PLN,,
lineItem,ffc7c490-adc5-11f0-8581-95d07da82187,17914003208,"Aloesowy krem do rąk i paznokci 75 ml",1,17.99,PLN,,
lineItem,ffc7c491-adc5-11f0-8581-95d07da82187,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",1,13.45,PLN,,
lineItem,ffc7c493-adc5-11f0-8581-95d07da82187,15574823809,"Naprawczy szampon RESTRUKTURYZUJĄCY 300 ml Equilibra",1,20.99,PLN,,
lineItem,ffc7c492-adc5-11f0-8581-95d07da82187,17215229512,"Odżywka do włosów RESTRUKTURYZUJĄCA Equilibra Tricologica 200 ml",1,23.99,PLN,,
lineItem,48b23841-adc4-11f0-8034-41ef290d1b39,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",2,12.00,PLN,,
lineItem,48b23840-adc4-11f0-8034-41ef290d1b39,17713034969,"EQUILIBRA Aloesowy Żel do kąpieli 400ml",1,21.99,PLN,,
lineItem,2926c3d0-ada9-11f0-ac1b-9f91abba8102,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",4,12.00,PLN,,
lineItem,cf88c683-ada2-11f0-9793-a31c3ea1e83c,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,17.49,PLN,,
lineItem,cf88c682-ada2-11f0-9793-a31c3ea1e83c,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,14.85,PLN,,
lineItem,cf88c680-ada2-11f0-9793-a31c3ea1e83c,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,7cffdd31-ad99-11f0-ba98-5702ae5546f6,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,7cffdd30-ad99-11f0-ba98-5702ae5546f6,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",1,13.45,PLN,,
lineItem,7cffdd38-ad99-11f0-ba98-5702ae5546f6,15574362921,"Nawilżająca odżywka ALOES I KWAS HIALURONOWY 200 ml",1,23.39,PLN,,
lineItem,5828a112-ad97-11f0-ada3-0f2973c20ab7,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",1,16.50,PLN,,
lineItem,5828a111-ad97-11f0-ada3-0f2973c20ab7,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",1,14.02,PLN,,
lineItem,5828a110-ad97-11f0-ada3-0f2973c20ab7,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,7dd48f20-ad95-11f0-b989-75c7faccd1ca,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",4,12.00,PLN,,
lineItem,3aac8a01-ad8f-11f0-ada3-0f2973c20ab7,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,3aac8a00-ad8f-11f0-ada3-0f2973c20ab7,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,3aac8a02-ad8f-11f0-ada3-0f2973c20ab7,15574925122,"Mydło aloesowe 100 g Equilibra 100% roślinne.",1,11.69,PLN,,
lineItem,3aac8a03-ad8f-11f0-ada3-0f2973c20ab7,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",1,16.50,PLN,,
lineItem,d25751d3-ad8c-11f0-a7e6-e92a69422b4c,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,17.49,PLN,,
lineItem,d25751d2-ad8c-11f0-a7e6-e92a69422b4c,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,14.85,PLN,,
lineItem,d25751d0-ad8c-11f0-a7e6-e92a69422b4c,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,d25751d1-ad8c-11f0-a7e6-e92a69422b4c,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,22b03660-ad83-11f0-a5d7-371746f07634,17914507151,"Equilibra Wzmacniający szampon rozmarynowy 265ml",1,25.99,PLN,,
lineItem,22b03661-ad83-11f0-a5d7-371746f07634,15574925149,"Mydło z masłem Shea 100 g Equilibra",1,11.69,PLN,,
lineItem,22b03666-ad83-11f0-a5d7-371746f07634,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",1,16.50,PLN,,
lineItem,c1b39b32-acca-11f0-b989-75c7faccd1ca,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",4,12.00,PLN,,
lineItem,25c53c60-ad74-11f0-8901-f1f0918a6d43,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,8f8c5840-ad6f-11f0-8034-41ef290d1b39,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,531a7280-ad4b-11f0-ae19-c5833a8098eb,15574362870,"Aloesowy dezodorant w kulce z kwasem hialuronowym 50 ml Equilibra",1,18.39,PLN,,
lineItem,531a7281-ad4b-11f0-ae19-c5833a8098eb,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,14.00,PLN,,
lineItem,1110a515-ad39-11f0-8895-094b8cada9e7,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,17.49,PLN,,
lineItem,1110a514-ad39-11f0-8895-094b8cada9e7,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,14.85,PLN,,
lineItem,1110a512-ad39-11f0-8895-094b8cada9e7,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",1,14.00,PLN,,
lineItem,1110a513-ad39-11f0-8895-094b8cada9e7,16968904906,"Equilibra szampon oczyszczający z AKTYWNYM WĘGLEM 265ml",2,23.39,PLN,,
lineItem,a3861230-ad35-11f0-9793-a31c3ea1e83c,17391096073,"Aloesowy balsam do ust w sztyfcie 5,5 ml",1,13.49,PLN,,
lineItem,a3861231-ad35-11f0-9793-a31c3ea1e83c,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,a3861232-ad35-11f0-9793-a31c3ea1e83c,16968904906,"Equilibra szampon oczyszczający z AKTYWNYM WĘGLEM 265ml",2,23.39,PLN,,
lineItem,969e4452-ad32-11f0-a18a-fffb066eb30a,16805037738,"Delikatny żel pod prysznic 400ml",1,22.49,PLN,,
lineItem,969e4451-ad32-11f0-a18a-fffb066eb30a,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,43b150c0-ad23-11f0-a5d7-371746f07634,15574362473,"Arganowy żel do kąpieli 400 ml",1,19.71,PLN,,
lineItem,43b150c1-ad23-11f0-a5d7-371746f07634,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",2,13.45,PLN,,
lineItem,68fd5dd1-ad1c-11f0-8f5f-f179125990d6,17869502704,"Equilibra Aloe Moisturizing Shampoo nawilżający szampon aloesowy 265ml",1,13.45,PLN,,
lineItem,68fd5dd2-ad1c-11f0-8f5f-f179125990d6,15574362921,"Nawilżająca odżywka ALOES I KWAS HIALURONOWY 200 ml",1,23.39,PLN,,
lineItem,68fd5dd0-ad1c-11f0-8f5f-f179125990d6,15574823784,"Wzmacniający szampon przeciw wypadaniu włosów 300 ml Equilibra",1,25.59,PLN,,
lineItem,5e6decf2-ad1b-11f0-ada3-0f2973c20ab7,15693580112,"ALOESOWE przeciwstarzeniowe serum z kwasem hialuronowym Equilibra 30ml",1,46.39,PLN,,
lineItem,5e6decf1-ad1b-11f0-ada3-0f2973c20ab7,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,12.00,PLN,,
lineItem,5e6decf0-ad1b-11f0-ada3-0f2973c20ab7,16084122610,"Extra aloesowy dermo żel Multi Active Aloe3+ Equilibra 150ml",1,28.79,PLN,,
lineItem,a8d0c542-ad18-11f0-ae19-c5833a8098eb,15574362775,"Oczyszczający szampon ZIELONA HERBATA i kwas hialuronowy 265 ml Equilibra",1,17.49,PLN,,
